source_url,title,cvf_page,pdf_link,arxiv_link
https://openaccess.thecvf.com/CVPR2024?day=all,Snapshot Lidar: Fourier Embedding of Amplitude and Phase for Single-Image Depth Reconstruction,https://openaccess.thecvf.com/content/CVPR2024/html/Friday_Snapshot_Lidar_Fourier_Embedding_of_Amplitude_and_Phase_for_Single-Image_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Friday_Snapshot_Lidar_Fourier_Embedding_of_Amplitude_and_Phase_for_Single-Image_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,Convolutional Prompting meets Language Models for Continual Learning,https://openaccess.thecvf.com/content/CVPR2024/html/Roy_Convolutional_Prompting_meets_Language_Models_for_Continual_Learning_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Roy_Convolutional_Prompting_meets_Language_Models_for_Continual_Learning_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,Blur-aware Spatio-temporal Sparse Transformer for Video Deblurring,https://openaccess.thecvf.com/content/CVPR2024/html/Zhang_Blur-aware_Spatio-temporal_Sparse_Transformer_for_Video_Deblurring_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Zhang_Blur-aware_Spatio-temporal_Sparse_Transformer_for_Video_Deblurring_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,Towards Learning a Generalist Model for Embodied Navigation,https://openaccess.thecvf.com/content/CVPR2024/html/Zheng_Towards_Learning_a_Generalist_Model_for_Embodied_Navigation_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Zheng_Towards_Learning_a_Generalist_Model_for_Embodied_Navigation_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,DiffusionPoser: Real-time Human Motion Reconstruction From Arbitrary Sparse Sensors Using Autoregressive Diffusion,https://openaccess.thecvf.com/content/CVPR2024/html/Van_Wouwe_DiffusionPoser_Real-time_Human_Motion_Reconstruction_From_Arbitrary_Sparse_Sensors_Using_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Van_Wouwe_DiffusionPoser_Real-time_Human_Motion_Reconstruction_From_Arbitrary_Sparse_Sensors_Using_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,MANUS: Markerless Grasp Capture using Articulated 3D Gaussians,https://openaccess.thecvf.com/content/CVPR2024/html/Pokhariya_MANUS_Markerless_Grasp_Capture_using_Articulated_3D_Gaussians_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Pokhariya_MANUS_Markerless_Grasp_Capture_using_Articulated_3D_Gaussians_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,Distilling Semantic Priors from SAM to Efficient Image Restoration Models,https://openaccess.thecvf.com/content/CVPR2024/html/Zhang_Distilling_Semantic_Priors_from_SAM_to_Efficient_Image_Restoration_Models_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Zhang_Distilling_Semantic_Priors_from_SAM_to_Efficient_Image_Restoration_Models_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,Learning Intra-view and Cross-view Geometric Knowledge for Stereo Matching,https://openaccess.thecvf.com/content/CVPR2024/html/Gong_Learning_Intra-view_and_Cross-view_Geometric_Knowledge_for_Stereo_Matching_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Gong_Learning_Intra-view_and_Cross-view_Geometric_Knowledge_for_Stereo_Matching_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,Rethinking the Evaluation Protocol of Domain Generalization,https://openaccess.thecvf.com/content/CVPR2024/html/Yu_Rethinking_the_Evaluation_Protocol_of_Domain_Generalization_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Yu_Rethinking_the_Evaluation_Protocol_of_Domain_Generalization_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,Aligning Logits Generatively for Principled Black-Box Knowledge Distillation,https://openaccess.thecvf.com/content/CVPR2024/html/Ma_Aligning_Logits_Generatively_for_Principled_Black-Box_Knowledge_Distillation_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Ma_Aligning_Logits_Generatively_for_Principled_Black-Box_Knowledge_Distillation_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,BerfScene: Bev-conditioned Equivariant Radiance Fields for Infinite 3D Scene Generation,https://openaccess.thecvf.com/content/CVPR2024/html/Zhang_BerfScene_Bev-conditioned_Equivariant_Radiance_Fields_for_Infinite_3D_Scene_Generation_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Zhang_BerfScene_Bev-conditioned_Equivariant_Radiance_Fields_for_Infinite_3D_Scene_Generation_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,3D Facial Expressions through Analysis-by-Neural-Synthesis,https://openaccess.thecvf.com/content/CVPR2024/html/Retsinas_3D_Facial_Expressions_through_Analysis-by-Neural-Synthesis_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Retsinas_3D_Facial_Expressions_through_Analysis-by-Neural-Synthesis_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,HoloVIC: Large-scale Dataset and Benchmark for Multi-Sensor Holographic Intersection and Vehicle-Infrastructure Cooperative,https://openaccess.thecvf.com/content/CVPR2024/html/Ma_HoloVIC_Large-scale_Dataset_and_Benchmark_for_Multi-Sensor_Holographic_Intersection_and_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Ma_HoloVIC_Large-scale_Dataset_and_Benchmark_for_Multi-Sensor_Holographic_Intersection_and_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,Unleashing the Potential of SAM for Medical Adaptation via Hierarchical Decoding,https://openaccess.thecvf.com/content/CVPR2024/html/Cheng_Unleashing_the_Potential_of_SAM_for_Medical_Adaptation_via_Hierarchical_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Cheng_Unleashing_the_Potential_of_SAM_for_Medical_Adaptation_via_Hierarchical_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,Puff-Net: Efficient Style Transfer with Pure Content and Style Feature Fusion Network,https://openaccess.thecvf.com/content/CVPR2024/html/Zheng_Puff-Net_Efficient_Style_Transfer_with_Pure_Content_and_Style_Feature_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Zheng_Puff-Net_Efficient_Style_Transfer_with_Pure_Content_and_Style_Feature_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,Towards Progressive Multi-Frequency Representation for Image Warping,https://openaccess.thecvf.com/content/CVPR2024/html/Xiao_Towards_Progressive_Multi-Frequency_Representation_for_Image_Warping_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Xiao_Towards_Progressive_Multi-Frequency_Representation_for_Image_Warping_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,Learning to Control Camera Exposure via Reinforcement Learning,https://openaccess.thecvf.com/content/CVPR2024/html/Lee_Learning_to_Control_Camera_Exposure_via_Reinforcement_Learning_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Lee_Learning_to_Control_Camera_Exposure_via_Reinforcement_Learning_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,Splatter Image: Ultra-Fast Single-View 3D Reconstruction,https://openaccess.thecvf.com/content/CVPR2024/html/Szymanowicz_Splatter_Image_Ultra-Fast_Single-View_3D_Reconstruction_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Szymanowicz_Splatter_Image_Ultra-Fast_Single-View_3D_Reconstruction_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,Modeling Collaborator: Enabling Subjective Vision Classification With Minimal Human Effort via LLM Tool-Use,https://openaccess.thecvf.com/content/CVPR2024/html/Toubal_Modeling_Collaborator_Enabling_Subjective_Vision_Classification_With_Minimal_Human_Effort_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Toubal_Modeling_Collaborator_Enabling_Subjective_Vision_Classification_With_Minimal_Human_Effort_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,RNb-NeuS: Reflectance and Normal-based Multi-View 3D Reconstruction,https://openaccess.thecvf.com/content/CVPR2024/html/Brument_RNb-NeuS_Reflectance_and_Normal-based_Multi-View_3D_Reconstruction_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Brument_RNb-NeuS_Reflectance_and_Normal-based_Multi-View_3D_Reconstruction_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,LOTUS: Evasive and Resilient Backdoor Attacks through Sub-Partitioning,https://openaccess.thecvf.com/content/CVPR2024/html/Cheng_LOTUS_Evasive_and_Resilient_Backdoor_Attacks_through_Sub-Partitioning_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Cheng_LOTUS_Evasive_and_Resilient_Backdoor_Attacks_through_Sub-Partitioning_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,GeoReF: Geometric Alignment Across Shape Variation for Category-level Object Pose Refinement,https://openaccess.thecvf.com/content/CVPR2024/html/Zheng_GeoReF_Geometric_Alignment_Across_Shape_Variation_for_Category-level_Object_Pose_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Zheng_GeoReF_Geometric_Alignment_Across_Shape_Variation_for_Category-level_Object_Pose_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,LAN: Learning to Adapt Noise for Image Denoising,https://openaccess.thecvf.com/content/CVPR2024/html/Kim_LAN_Learning_to_Adapt_Noise_for_Image_Denoising_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Kim_LAN_Learning_to_Adapt_Noise_for_Image_Denoising_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,Scaling Up Dynamic Human-Scene Interaction Modeling,https://openaccess.thecvf.com/content/CVPR2024/html/Jiang_Scaling_Up_Dynamic_Human-Scene_Interaction_Modeling_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Jiang_Scaling_Up_Dynamic_Human-Scene_Interaction_Modeling_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,Semantic-aware SAM for Point-Prompted Instance Segmentation,https://openaccess.thecvf.com/content/CVPR2024/html/Wei_Semantic-aware_SAM_for_Point-Prompted_Instance_Segmentation_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Wei_Semantic-aware_SAM_for_Point-Prompted_Instance_Segmentation_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,Learning Group Activity Features Through Person Attribute Prediction,https://openaccess.thecvf.com/content/CVPR2024/html/Nakatani_Learning_Group_Activity_Features_Through_Person_Attribute_Prediction_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Nakatani_Learning_Group_Activity_Features_Through_Person_Attribute_Prediction_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,HUNTER: Unsupervised Human-centric 3D Detection via Transferring Knowledge from Synthetic Instances to Real Scenes,https://openaccess.thecvf.com/content/CVPR2024/html/Yao_HUNTER_Unsupervised_Human-centric_3D_Detection_via_Transferring_Knowledge_from_Synthetic_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Yao_HUNTER_Unsupervised_Human-centric_3D_Detection_via_Transferring_Knowledge_from_Synthetic_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,Improving Transferable Targeted Adversarial Attacks with Model Self-Enhancement,https://openaccess.thecvf.com/content/CVPR2024/html/Wu_Improving_Transferable_Targeted_Adversarial_Attacks_with_Model_Self-Enhancement_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Wu_Improving_Transferable_Targeted_Adversarial_Attacks_with_Model_Self-Enhancement_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,Unsupervised Learning of Category-Level 3D Pose from Object-Centric Videos,https://openaccess.thecvf.com/content/CVPR2024/html/Sommer_Unsupervised_Learning_of_Category-Level_3D_Pose_from_Object-Centric_Videos_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Sommer_Unsupervised_Learning_of_Category-Level_3D_Pose_from_Object-Centric_Videos_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,Plug-and-Play Diffusion Distillation,https://openaccess.thecvf.com/content/CVPR2024/html/Hsiao_Plug-and-Play_Diffusion_Distillation_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Hsiao_Plug-and-Play_Diffusion_Distillation_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,MindBridge: A Cross-Subject Brain Decoding Framework,https://openaccess.thecvf.com/content/CVPR2024/html/Wang_MindBridge_A_Cross-Subject_Brain_Decoding_Framework_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Wang_MindBridge_A_Cross-Subject_Brain_Decoding_Framework_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,Make Pixels Dance: High-Dynamic Video Generation,https://openaccess.thecvf.com/content/CVPR2024/html/Zeng_Make_Pixels_Dance_High-Dynamic_Video_Generation_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Zeng_Make_Pixels_Dance_High-Dynamic_Video_Generation_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,MM-Narrator: Narrating Long-form Videos with Multimodal In-Context Learning,https://openaccess.thecvf.com/content/CVPR2024/html/Zhang_MM-Narrator_Narrating_Long-form_Videos_with_Multimodal_In-Context_Learning_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Zhang_MM-Narrator_Narrating_Long-form_Videos_with_Multimodal_In-Context_Learning_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,Morphable Diffusion: 3D-Consistent Diffusion for Single-image Avatar Creation,https://openaccess.thecvf.com/content/CVPR2024/html/Chen_Morphable_Diffusion_3D-Consistent_Diffusion_for_Single-image_Avatar_Creation_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Chen_Morphable_Diffusion_3D-Consistent_Diffusion_for_Single-image_Avatar_Creation_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,Fully Convolutional Slice-to-Volume Reconstruction for Single-Stack MRI,https://openaccess.thecvf.com/content/CVPR2024/html/Young_Fully_Convolutional_Slice-to-Volume_Reconstruction_for_Single-Stack_MRI_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Young_Fully_Convolutional_Slice-to-Volume_Reconstruction_for_Single-Stack_MRI_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,Enhance Image Classification via Inter-Class Image Mixup with Diffusion Model,https://openaccess.thecvf.com/content/CVPR2024/html/Wang_Enhance_Image_Classification_via_Inter-Class_Image_Mixup_with_Diffusion_Model_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Wang_Enhance_Image_Classification_via_Inter-Class_Image_Mixup_with_Diffusion_Model_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,A&B BNN: Add&Bit-Operation-Only Hardware-Friendly Binary Neural Network,https://openaccess.thecvf.com/content/CVPR2024/html/Ma_AB_BNN_AddBit-Operation-Only_Hardware-Friendly_Binary_Neural_Network_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Ma_AB_BNN_AddBit-Operation-Only_Hardware-Friendly_Binary_Neural_Network_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,Alpha-CLIP: A CLIP Model Focusing on Wherever You Want,https://openaccess.thecvf.com/content/CVPR2024/html/Sun_Alpha-CLIP_A_CLIP_Model_Focusing_on_Wherever_You_Want_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Sun_Alpha-CLIP_A_CLIP_Model_Focusing_on_Wherever_You_Want_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,FutureHuman3D: Forecasting Complex Long-Term 3D Human Behavior from Video Observations,https://openaccess.thecvf.com/content/CVPR2024/html/Diller_FutureHuman3D_Forecasting_Complex_Long-Term_3D_Human_Behavior_from_Video_Observations_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Diller_FutureHuman3D_Forecasting_Complex_Long-Term_3D_Human_Behavior_from_Video_Observations_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,NightCC: Nighttime Color Constancy via Adaptive Channel Masking,https://openaccess.thecvf.com/content/CVPR2024/html/Li_NightCC_Nighttime_Color_Constancy_via_Adaptive_Channel_Masking_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Li_NightCC_Nighttime_Color_Constancy_via_Adaptive_Channel_Masking_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,Task-aligned Part-aware Panoptic Segmentation through Joint Object-Part Representations,https://openaccess.thecvf.com/content/CVPR2024/html/de_Geus_Task-aligned_Part-aware_Panoptic_Segmentation_through_Joint_Object-Part_Representations_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/de_Geus_Task-aligned_Part-aware_Panoptic_Segmentation_through_Joint_Object-Part_Representations_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,From Activation to Initialization: Scaling Insights for Optimizing Neural Fields,https://openaccess.thecvf.com/content/CVPR2024/html/Saratchandran_From_Activation_to_Initialization_Scaling_Insights_for_Optimizing_Neural_Fields_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Saratchandran_From_Activation_to_Initialization_Scaling_Insights_for_Optimizing_Neural_Fields_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,UnScene3D: Unsupervised 3D Instance Segmentation for Indoor Scenes,https://openaccess.thecvf.com/content/CVPR2024/html/Rozenberszki_UnScene3D_Unsupervised_3D_Instance_Segmentation_for_Indoor_Scenes_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Rozenberszki_UnScene3D_Unsupervised_3D_Instance_Segmentation_for_Indoor_Scenes_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,Nearest is Not Dearest: Towards Practical Defense against Quantization-conditioned Backdoor Attacks,https://openaccess.thecvf.com/content/CVPR2024/html/Li_Nearest_is_Not_Dearest_Towards_Practical_Defense_against_Quantization-conditioned_Backdoor_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Li_Nearest_is_Not_Dearest_Towards_Practical_Defense_against_Quantization-conditioned_Backdoor_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,DiffAvatar: Simulation-Ready Garment Optimization with Differentiable Simulation,https://openaccess.thecvf.com/content/CVPR2024/html/Li_DiffAvatar_Simulation-Ready_Garment_Optimization_with_Differentiable_Simulation_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Li_DiffAvatar_Simulation-Ready_Garment_Optimization_with_Differentiable_Simulation_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,AlignSAM: Aligning Segment Anything Model to Open Context via Reinforcement Learning,https://openaccess.thecvf.com/content/CVPR2024/html/Huang_AlignSAM_Aligning_Segment_Anything_Model_to_Open_Context_via_Reinforcement_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Huang_AlignSAM_Aligning_Segment_Anything_Model_to_Open_Context_via_Reinforcement_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,A Simple Recipe for Language-guided Domain Generalized Segmentation,https://openaccess.thecvf.com/content/CVPR2024/html/Fahes_A_Simple_Recipe_for_Language-guided_Domain_Generalized_Segmentation_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Fahes_A_Simple_Recipe_for_Language-guided_Domain_Generalized_Segmentation_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,Learning Spatial Adaptation and Temporal Coherence in Diffusion Models for Video Super-Resolution,https://openaccess.thecvf.com/content/CVPR2024/html/Chen_Learning_Spatial_Adaptation_and_Temporal_Coherence_in_Diffusion_Models_for_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Chen_Learning_Spatial_Adaptation_and_Temporal_Coherence_in_Diffusion_Models_for_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,Multiagent Multitraversal Multimodal Self-Driving: Open MARS Dataset,https://openaccess.thecvf.com/content/CVPR2024/html/Li_Multiagent_Multitraversal_Multimodal_Self-Driving_Open_MARS_Dataset_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Li_Multiagent_Multitraversal_Multimodal_Self-Driving_Open_MARS_Dataset_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,From Variance to Veracity: Unbundling and Mitigating Gradient Variance in Differentiable Bundle Adjustment Layers,https://openaccess.thecvf.com/content/CVPR2024/html/Gurumurthy_From_Variance_to_Veracity_Unbundling_and_Mitigating_Gradient_Variance_in_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Gurumurthy_From_Variance_to_Veracity_Unbundling_and_Mitigating_Gradient_Variance_in_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,Denoising Point Clouds in Latent Space via Graph Convolution and Invertible Neural Network,https://openaccess.thecvf.com/content/CVPR2024/html/Mao_Denoising_Point_Clouds_in_Latent_Space_via_Graph_Convolution_and_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Mao_Denoising_Point_Clouds_in_Latent_Space_via_Graph_Convolution_and_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,ADA-Track: End-to-End Multi-Camera 3D Multi-Object Tracking with Alternating Detection and Association,https://openaccess.thecvf.com/content/CVPR2024/html/Ding_ADA-Track_End-to-End_Multi-Camera_3D_Multi-Object_Tracking_with_Alternating_Detection_and_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Ding_ADA-Track_End-to-End_Multi-Camera_3D_Multi-Object_Tracking_with_Alternating_Detection_and_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,HIR-Diff: Unsupervised Hyperspectral Image Restoration Via Improved Diffusion Models,https://openaccess.thecvf.com/content/CVPR2024/html/Pang_HIR-Diff_Unsupervised_Hyperspectral_Image_Restoration_Via_Improved_Diffusion_Models_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Pang_HIR-Diff_Unsupervised_Hyperspectral_Image_Restoration_Via_Improved_Diffusion_Models_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,Mind The Edge: Refining Depth Edges in Sparsely-Supervised Monocular Depth Estimation,https://openaccess.thecvf.com/content/CVPR2024/html/Talker_Mind_The_Edge_Refining_Depth_Edges_in_Sparsely-Supervised_Monocular_Depth_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Talker_Mind_The_Edge_Refining_Depth_Edges_in_Sparsely-Supervised_Monocular_Depth_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,Attention-Driven Training-Free Efficiency Enhancement of Diffusion Models,https://openaccess.thecvf.com/content/CVPR2024/html/Wang_Attention-Driven_Training-Free_Efficiency_Enhancement_of_Diffusion_Models_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Wang_Attention-Driven_Training-Free_Efficiency_Enhancement_of_Diffusion_Models_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,CPR: Retrieval Augmented Generation for Copyright Protection,https://openaccess.thecvf.com/content/CVPR2024/html/Golatkar_CPR_Retrieval_Augmented_Generation_for_Copyright_Protection_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Golatkar_CPR_Retrieval_Augmented_Generation_for_Copyright_Protection_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,FreeDrag: Feature Dragging for Reliable Point-based Image Editing,https://openaccess.thecvf.com/content/CVPR2024/html/Ling_FreeDrag_Feature_Dragging_for_Reliable_Point-based_Image_Editing_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Ling_FreeDrag_Feature_Dragging_for_Reliable_Point-based_Image_Editing_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,Image-Text Co-Decomposition for Text-Supervised Semantic Segmentation,https://openaccess.thecvf.com/content/CVPR2024/html/Wu_Image-Text_Co-Decomposition_for_Text-Supervised_Semantic_Segmentation_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Wu_Image-Text_Co-Decomposition_for_Text-Supervised_Semantic_Segmentation_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,Orchestrate Latent Expertise: Advancing Online Continual Learning with Multi-Level Supervision and Reverse Self-Distillation,https://openaccess.thecvf.com/content/CVPR2024/html/Yan_Orchestrate_Latent_Expertise_Advancing_Online_Continual_Learning_with_Multi-Level_Supervision_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Yan_Orchestrate_Latent_Expertise_Advancing_Online_Continual_Learning_with_Multi-Level_Supervision_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,Vision-and-Language Navigation via Causal Learning,https://openaccess.thecvf.com/content/CVPR2024/html/Wang_Vision-and-Language_Navigation_via_Causal_Learning_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Wang_Vision-and-Language_Navigation_via_Causal_Learning_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,Mitigating Object Dependencies: Improving Point Cloud Self-Supervised Learning through Object Exchange,https://openaccess.thecvf.com/content/CVPR2024/html/Wu_Mitigating_Object_Dependencies_Improving_Point_Cloud_Self-Supervised_Learning_through_Object_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Wu_Mitigating_Object_Dependencies_Improving_Point_Cloud_Self-Supervised_Learning_through_Object_CVPR_2024_paper.pdf,
https://openaccess.thecvf.com/CVPR2024?day=all,Confronting Ambiguity in 6D Object Pose Estimation via Score-Based Diffusion on SE(3),https://openaccess.thecvf.com/content/CVPR2024/html/Hsiao_Confronting_Ambiguity_in_6D_Object_Pose_Estimation_via_Score-Based_Diffusion_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/html/Hsiao_Confronting_Ambiguity_in_6D_Object_Pose_Estimation_via_Score-Based_Diffusion_CVPR_2024_paper.pdf,
